DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	8q24.11	8	118082680	EXT1	EXT1			ENSG00000182197			rs7835763-A	rs7835763	0	7835763	intron_variant	0		2E-6	5.698970004336019		1.1	[1.06-1.14]	Affymetrix, Illumina [6695386] (imputed)	N	autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0003756	GCST004520	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	6p22.1	6	29942680	NR	AL671277.1, HLA-A, HLA-A, HLA-A, HLA-A, HLA-A, HLA-A			ENSG00000227766, ENSG00000223980, ENSG00000224320, ENSG00000229215, ENSG00000206505, ENSG00000206503, ENSG00000235657			rs115254791-G	rs115254791	1	9260125	non_coding_transcript_exon_variant	0		4E-6	5.3979400086720375		1.0869565	[1.05-1.14]	Affymetrix, Illumina [6695386] (imputed)	N	autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0003756	GCST004520	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder	6,197 European ancestry cases, 7,377 European ancestry controls, 1,190 cases, 1,190 controls	8,266 European ancestry cases, 147,562 European ancestry controls, 886 cases, 1,105 controls	6p22.3	6	23819007	NR	AL133270.1 - AL139093.1	ENSG00000219453	ENSG00000278128		169233	35132	rs142968358-T	rs142968358	1	11964038	intergenic_variant	1		1E-6	6.0		1.1	[1.06-1.14]	Affymetrix, Illumina [6695386] (imputed)	N	autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0003756	GCST004520	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	2q32.1	2	184947213	ZNF804A	ZNF804A - AC009315.1	ENSG00000170396	ENSG00000286797		7721	477850	rs4380187-A	rs4380187	0	4380187	intergenic_variant	1		7E-9	8.154901959985743		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32522589	HLA-DRB5	HLA-DRB5			ENSG00000198502			rs184538485-A	rs184538485	0	184538485	intron_variant	0		7E-9	8.154901959985743		1.08	[1.05-1.10]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.2	6	26408323	ABT1, BTN1A1, BTN2A1, BTN2A2, BTN2A3P, BTN3A1, BTN3A2, BTN3A3, GUSBP2, HCG11, HFE, HIST1H1A, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AA, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2APS1, HIST1H2BA, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HMGN4, LINC00240, LOC100270746, LOC285819, LRRC16A, MIR3143, POM121L2, PRSS16, SCGN, SLC17A1, SLC17A2, SLC17A3, SLC17A4, TRIM38, VN1R10P, ZNF204P, ZNF322, ZNF391	BTN3A1			ENSG00000026950			rs75782365-T	rs75782365	0	75782365	intron_variant	0		8E-24	23.096910013008056		1.21	[1.16-1.25]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.33	6	30931418	ABCF1, ABHD16A, AIF1, APOM, ATAT1, ATP6V1G2, BAG6, C2, C6orf136, C6orf15, C6orf25, C6orf47, ATP6V1G2-DDX39B, C6orf48, CCHCR1, CDSN, CLIC1, CSNK2B, DDAH2, DDR1, DDX39B, DHX16, DPCR1, EHMT2, FLOT1, GNL1, GPANK1, GTF2H4, HCG17, HCG18, HCG22, HCG26, HCG27, HCG8, HCG9, HCP5, HLA-A, HLA-B, HLA-C, HLA-E, HLA-J, HLA-L, HSPA1A, HSPA1B, HSPA1L, IER3, LINC00243, LSM2, LST1, LTA, LTB, LY6G5B, LY6G5C, LY6G6C, LY6G6D, LY6G6E, LY6G6F, MCCD1, MDC1, MDC1-AS1, MICA, MICB, MIR4640, MIR4646, MIR6832, MIR6891, MIR877, MRPS18B, MSH5, MSH5-SAPCD1, MUC21, MUC22, NCR3, NEU1, NFKBIL1, NRM, POU5F1, PPP1R10, PPP1R11, PPP1R18, PRR3, PRRC2A, PSORS1C1, PSORS1C2, PSORS1C3, RNF39, RPP21, SAPCD1, SAPCD1-AS1, SFTA2, SLC44A4, SNORA38, SNORD117, SNORD48, SNORD52, SNORD84, TCF19, TNF, TRIM10, TRIM15, TRIM26, TRIM31, TRIM31-AS1, TRIM39, TRIM39-RPP21, TRIM40, TUBB, VARS, VARS2, VWA7, ZBTB12, ZNRD1, ZNRD1-AS1	SFTA2, SFTA2, SFTA2, SFTA2, SFTA2, SFTA2			ENSG00000225454, ENSG00000196260, ENSG00000224246, ENSG00000230072, ENSG00000237814, ENSG00000206465			rs114115252-?	rs114115252	1	3095153	3_prime_UTR_variant	0		8E-20	19.096910013008056		1.1627907	[1.12-1.2]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	12p13.33	12	2293080	CACNA1C, CACNA1C-AS4, CACNA1C-IT3	CACNA1C, CACNA1C			ENSG00000151067, ENSG00000285479			rs1024582-A	rs1024582	0	1024582	intron_variant	0		8E-14	13.096910013008056		1.08	[1.06-1.10]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	12q24.31	12	123180566	ABCB9, ARL6IP4, C12orf65, CDK2AP1, KMT5A, LOC100507091, MIR4304, MIR8072, MPHOSPH9, OGFOD2, PITPNM2, RILPL2, SBNO1	MPHOSPH9			ENSG00000051825			rs2851447-?	rs2851447	0	2851447	intron_variant	0		8E-12	11.096910013008056		1.0752687	[1.05-1.1]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	28195002	GPX5, GPX6, HCG14, HIST1H1B, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4J, HIST1H4K, HIST1H4L, LINC01012, LINC01556, LINC01623, LOC100129636, LOC100131289, NKAPL, OR2B2, OR2B3, OR2B6, OR2J2, OR2J3, OR2W1, PGBD1, POM121L2, TOB2P1, TRIM27, VN1R10P, ZBED9, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF165, ZNF184, ZNF192P1, ZNF204P, ZNF311, ZNF391, ZSCAN12, ZSCAN12P1, ZSCAN16, ZSCAN16-AS1, ZSCAN23, ZSCAN26, ZSCAN31, ZSCAN9	ZNF192P2 - TOB2P1	ENSG00000218016	ENSG00000176933		5570	22641	rs1150688-T	rs1150688	0	1150688	intergenic_variant	1		8E-11	10.096910013008056		1.07	[1.05-1.09]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32526320	HLA-DRB5	HLA-DRB5			ENSG00000198502			rs189600472-T	rs189600472	0	189600472	intron_variant	0		8E-11	10.096910013008056		1.12	[1.08-1.16]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.31	6	33569769	BAK1, CUTA, KIFC1, MIR5004, PHF1, SYNGAP1, ZBTB9	GGNBP1			ENSG00000204188			rs169738-?	rs169738	0	169738	intron_variant	0		8E-10	9.096910013008056		1.0638298	[1.04-1.09]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29924456	HCG4B, HCG8, HCG9, HLA-A, HLA-J, PPP1R11, RNF39, TRIM31, ZNRD1, ZNRD1-AS1	MCCD1P1 - HCG4B	ENSG00000229411	ENSG00000236033		15811	1527	rs115625073-T	rs115625073	1	1611425	intron_variant	1		9E-14	13.045757490560675		1.11	[1.08-1.14]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	18q21.2	18	55586179	TCF4	TCF4			ENSG00000196628			rs12954356-?	rs12954356	0	12954356	5_prime_UTR_variant	0		9E-10	9.045757490560675		1.0869565	[1.05-1.11]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	10q24.32	10	102664043	ACTR1A, ARL3, MFSD13A, SFXN2, SUFU, TRIM8, WBP1L	TRIM8 - ARL3	ENSG00000171206	ENSG00000138175		3363	9688	rs7907645-T	rs7907645	0	7907645	intergenic_variant	1		9E-10	9.045757490560675		1.12	[1.08-1.16]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	4q33	4	169705401	C4orf27, CLCN3, NEK1	CLCN3			ENSG00000109572			rs10520163-T	rs10520163	0	10520163	intron_variant	0		9E-9	8.045757490560675		1.06	[1.04-1.08]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	22q13.2	22	41191552	CHADL, DNAJB7, EP300, EP300-AS1, L3MBTL2, MCHR1, MIR1281, MIR4766, MIR6889, RANGAP1, RBX1, SLC25A17, SNORD140, ST13, TEF, TOB2, XPNPEP3, ZC3H7B	EP300-AS1			ENSG00000231993			rs9607782-A	rs9607782	0	9607782	intron_variant	0		9E-9	8.045757490560675		1.07	[1.04-1.09]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29882943	ABCF1, ATAT1, C6orf136, DHX16, FLOT1, GABBR1, GNL1, HCG14, HCG17, HCG18, HCG4, HCG4B, HCG8, HCG9, HLA-A, HLA-E, HLA-F, HLA-F-AS1, HLA-G, HLA-H, HLA-J, HLA-L, IER3, IFITM4P, LINC00243, LINC01015, LINC01556, LOC100129636, LOC554223, MAS1L, MDC1, MDC1-AS1, MIR6891, MIR877, MOG, MRPS18B, NRM, OR10C1, OR11A1, OR12D2, OR12D3, OR14J1, OR2B3, OR2H1, OR2H2, OR2J2, OR2J3, OR2W1, OR5V1, PPP1R10, PPP1R11, PPP1R18, PRR3, RNF39, RPP21, SNORD32B, TRIM10, TRIM15, TRIM26, TRIM27, TRIM31, TRIM31-AS1, TRIM39, TRIM39-RPP21, TRIM40, TUBB, UBD, ZFP57, ZNF311, ZNRD1, ZNRD1-AS1	AL645929.3			ENSG00000285799			rs151267808-T	rs151267808	1	1611579	intron_variant	0		1E-22	22.0		1.24	[1.19-1.30]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	27293545	GUSBP2, HIST1H2AG, HIST1H2AH, HIST1H2BJ, HIST1H2BK, HIST1H4I, LINC00240, LOC100270746, MIR3143, POM121L2, PRSS16, VN1R10P, ZNF204P, ZNF391	POM121L2			ENSG00000158553			rs7746199-?	rs7746199	0	7746199	intron_variant	0		1E-20	20.0		1.1363636	[1.1-1.16]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29510044	GABBR1, HCG14, HCG4, HCG4B, HCG8, HCG9, HLA-A, HLA-F, HLA-F-AS1, HLA-G, HLA-H, HLA-J, IFITM4P, LINC01015, LINC01556, LINC01623, LOC100129636, LOC554223, MAS1L, MOG, OR10C1, OR11A1, OR12D2, OR12D3, OR14J1, OR2B3, OR2H1, OR2H2, OR2J2, OR2J3, OR2W1, OR5V1, PPP1R11, RNF39, SNORD32B, TRIM27, TRIM31, TRIM31-AS1, UBD, ZFP57, ZNF311, ZNRD1, ZNRD1-AS1	LINC02829, LINC02829, LINC02829, LINC02829, LINC02829			ENSG00000225432, ENSG00000228370, ENSG00000232356, ENSG00000229274, ENSG00000232652			rs115123779-?	rs115123779	1	1233478	intron_variant	0		1E-17	17.0		1.1494253	[1.11-1.18]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29934332	HCG4B, HCG8, HCG9, HLA-A, HLA-G, HLA-H, HLA-J, PPP1R11, RNF39, ZNRD1, ZNRD1-AS1	HLA-U - HLA-A	ENSG00000228078	ENSG00000235657		46	6928	rs115960997-?	rs115960997	1	1611314	intron_variant	1		1E-11	11.0		1.098901	[1.08-1.14]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.33	6	31254404	CCHCR1, CDSN, HCG27, HLA-C, POU5F1, PSORS1C1, PSORS1C2, PSORS1C3, TCF19	AL662844.2 - HLA-C	ENSG00000255899	ENSG00000228299		29346	14345	rs1793889-?	rs1793889	0	1793889	intergenic_variant	1		1E-11	11.0		1.0869565	[1.06-1.11]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p21.32	6	32582137	HLA-DRB1	HLA-DRB1, HLA-DRB1, HLA-DRB1, HLA-DRB1, HLA-DRB1, HLA-DRB1			ENSG00000228080, ENSG00000236884, ENSG00000206306, ENSG00000229074, ENSG00000196126, ENSG00000206240			rs142790902-T	rs142790902	0	142790902	intron_variant	0		1E-11	11.0		1.22	[1.15-1.29]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
2017-08-16	28540026	Anney RJL	2017-05-22	Mol Autism	www.ncbi.nlm.nih.gov/pubmed/28540026	Meta-analysis of GWAS of over 16,000 individuals with autism spectrum disorder highlights a novel locus at 10q24.32 and a significant overlap with schizophrenia.	Autism spectrum disorder or schizophrenia	schizophrenia cases and controls (see Ripke, 2014), up to 6,197 European ancestry ASD cases, up to 7,377 European ancestry controls, up to 1,190 ASD cases, up to 1,190 controls	NA	6p22.1	6	29445191	MAS1L, OR10C1, OR2H1	OR11A1, OR11A1, OR11A1, OR11A1, OR11A1			ENSG00000237258, ENSG00000223898, ENSG00000234347, ENSG00000204694, ENSG00000230780			rs145501595-?	rs145501595	1	2021078	intron_variant	0		1E-10	10.0		1.0869565	[1.06-1.12]	Affymetrix, Illumina [NR]	N	schizophrenia, autism spectrum disorder	http://www.ebi.ac.uk/efo/EFO_0000692, http://www.ebi.ac.uk/efo/EFO_0003756	GCST004521	Genome-wide genotyping array
